ID,Male,Female,Other_Gender,Female2,Hispanic,White,Black,Asian,Indian,Islander,Other_race,Other_race_TXT,Other_race_combined,White_monoracial,NonWhite,Marital,Single,Married,Div_Widow,Job,Job_34_TEXT,Job_codes,job_codes_condensed,Job_codes_condensed2,Specialty,Specialty_codes,Specialty_low,Specialty_moderate,Specialty_high,Specialty_other,Frontline_cat,Frontline_none,Frontline_indirect,Frontline_direct,Hospital_State,OE_upsetting,OE_positive,OE_other,Wave,State_num,Hosp_Cases
10057.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,1.0,0.0,0.0,34.0,Lab Researcher,12.0,4.0,4.0,32.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,,My father continued to travel for work although there was a stay-at-home order in place. It made me feel helpless.,"I have seen many more people looking for the good in things and stepping up to support one another, which makes me hopeful that people are generally kind.",,1.0,3.0,
10058.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,3.0,0.0,0.0,1.0,2.0,,2.0,2.0,2.0,2.0,3.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,,Loss of income.  Worried and helpless.,Birth of granddaughter; nothing positive or hopeful happened to me at the hospital.,,1.0,3.0,4.0
10059.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,,2.0,2.0,2.0,8.0,3.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,,"loss of work hours, cut in pay",n/a,,1.0,3.0,2.0
10060.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,,2.0,2.0,2.0,4.0,3.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,,Watching care in my ICU deteriorate into futility with no clear indicators on the length of respiratory failure duration.,A number of patients now decannulated from ECMO,No,1.0,3.0,4.0
10061.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,2.0,0.0,1.0,0.0,21.0,,10.0,9.0,9.0,8.0,3.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,,"Initially when I started seeing pts and they were so scared and I felt helpless 
It has gotten easier as we get more information And I think ppl are less frightened 
Overall my life has not been affected so dramatically",My Life feels less chaotic. I’m spending much more time with my family and really enjoying it. I feel actually more rested and more connected with people than I ever have,I obviously want this to end but I am going to miss the aspects of spending more time with my family and not rushing around as much,1.0,3.0,2.0
10062.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,1.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,,2.0,2.0,2.0,8.0,3.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,,"It's irritating, that they will cut physician hours or other hours, because of finances. Just because volumes are low, doesn't mean the work isn't 2-3xs more demanding and exhausting. At one site, I feel exhausted and understaffed often. I've mentioned my concerns many times about it, but at the end of the day, it's the suits who make the decisions. Also, I feel like at times, some providers don't always pull their weight the same, and it's irritating.","Patients have been unbelievably grateful. I'm exhausted and burned out in an over-worked type way. But the renewed respect with the doctor-patient interaction has really helped my burnout. No one does this job for a ""thank you"" but we certainly never did it to be treated poorly. So I think a new respect for what we do, both inside and outside of a pandemic, has been incredibly helpful. We often feel overlooked and dismissed in the ER.","I felt overburdened by the emails I'd get daily, if not hourly at first, it always seemed to be contradicting. I'm still annoyed at the understaffing at one hospital site. But overall, feel grateful for my health and job. And to play such an important role. I just wish we would've had the opportunity to test people even earlier, because I'm sure I was seeing COVID even weeks before we were ""allowed"" to test.",1.0,3.0,3.0
10063.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,,2.0,2.0,2.0,34.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,,Cancelling a trip I had been looking forward to for months. Felt sad to not see a friend and be isolated from other family and friends.,Seeing the outpouring of support for health care workers from the community in New Haven. Being thanked by families over the phone for the work that I am doing with a new sense of appreciation and respect.,,1.0,3.0,5.0
10064.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,,2.0,2.0,2.0,34.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,,deaths of people close to friends and family.  luckily nobody in my family but it has been very hard to deal with so much death.,"Seeing how all the staff of the hospital rose to the occasion and did their best to help so many, that was very inspiring.  I felt like we were really prepared for disaster and luckily to date we haven't had dire situation.  I am proud of all affiliated with our hospital because I think we were kept very aware of the situation and there were clear responses to the problems.",it seems like everyone has everyone else's backs.  That has been very comforting to me when treating COVID patients.  Like someone's there to help me and ensure my safety.,1.0,3.0,4.0
10065.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,,2.0,2.0,2.0,5.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,,I have a family member working as a physician in the ICU in a region with a lot of cases and have discussed experiences with him.  This made me proud of him but also worried for his health and mental well-being during this time.,The most positive thing is seeing the numbers of patients decrease in the hospital and seeing the number of patients being discharged increase.  This gives me hope that we are moving in the right direction.,,1.0,3.0,4.0
10066.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,,2.0,2.0,2.0,8.0,3.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,,Watching people die and telling their families over the phone. I felt very sad about the situation but do not dwell on it because the health care team did everything possible and was with the patient at the time of death,Appreciate my family,,1.0,3.0,4.0
10067.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,,2.0,2.0,2.0,23.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,,I had some worries about my child’s health and had some difficulty scheduling necessary tests. The anxiety related to these worries was worse due to my heightened baseline anxiety.,I have been in closer touch with members of my specific su specialty across the world.,No,1.0,3.0,4.0
10068.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,1.0,0.0,0.0,6.0,,5.0,5.0,5.0,8.0,3.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,,THE MOST UPSETTING THING WOULD BE WHEN THE TENSIONS BUILDS IN YOUR DEPARTMENT AND PEOPLE TAKE THINGS OUT ON EACHOTHER,SINCE THIS PANDEMIC STARTED I WOULD SAY THE MOST POSITIVE THING WAS WHEN A WOMAN GAVE BIRTH OUTSIDE THE ED DOORS IN THE AMBULANCE BAY. IT MADE ME REALIZE THAT THIER IS MORE THAN JUST COVID GOING ON AND THEIR ARE STILL BEAUTIFUL THINGS HAPPENING AROUND US.,This pandemic has been so hard for some of us. Its mentally and physically exhausting and I really hope that it lets up soon.,1.0,3.0,2.0
10069.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,1.0,0.0,0.0,26.0,,7.0,7.0,7.0,33.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,,"Taking care of dying patients in the hospital who are not allowed to have family members at the bedside
","Being able to have more time to sleep, spend time at home, less hours at work given changes in residents' schedules",,1.0,3.0,4.0
10070.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,1.0,2.0,0.0,1.0,0.0,2.0,,2.0,2.0,2.0,23.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,,"Although my patients have not directly contracted COVID-19, many families are highly anxious. I have found that parents of children for whom I care are constantly sending MyChart messages with various inquiries, and I spend a lot of time outside of clinic hours, responding and allaying fears. I have also been rather disappointed at some of my interactions with clinical staff (nurses, for example), who seem rude and impatient at times. I think burnout is at an all-time high.",,,1.0,3.0,3.0
10072.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,,2.0,2.0,2.0,23.0,3.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,,Not interested in discussing,Not interested in discussing.,,1.0,3.0,4.0
10073.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,1.0,0.0,0.0,26.0,,7.0,7.0,7.0,23.0,3.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,,"Not being able to see my family, made me feel incredibly sad as I am moving farther from home in a couple months","People donating food, masks, supplies. This made me feel appreciated- more so than ever before working in medicine",,1.0,3.0,4.0
10074.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,,2.0,2.0,2.0,23.0,3.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,,Losing my grandfather and not being able to be there. It made me very sad,I have been able to reconnect with friends and family,,1.0,3.0,4.0
10075.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,2.0,0.0,1.0,0.0,15.0,,3.0,3.0,3.0,23.0,3.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,,unsure,spending more time with family has been challenging but also rewarding in certain ways in that i can see what my school age child is working on on a daily basis and participate more in her education.,"the poor planning, frequent changes in policy, and frequently contradictory information given by different managers within the institution has added to the stress of the covid situation.",1.0,3.0,4.0
10076.0,0.0,1.0,0.0,1.0,,,,,,,,,,,,2.0,0.0,1.0,0.0,2.0,,2.0,2.0,2.0,23.0,3.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,,,,,1.0,3.0,5.0
10077.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,2.0,0.0,1.0,0.0,2.0,,2.0,2.0,2.0,23.0,3.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,,"Since I cannot go in to the hospital, feeling like a non-doctor - I went into this field to help people but am immunocompromised -- so I am basically useless at my regular job. 
 Feeling like my specialty (pediatrics) and my subspecialty even within pediatrics doesn't matter at all right now; feeling like the only thing that actually really counts is keeping people alive.","Just connecting with family over zoom more often.  While it is hard to get a word in edgewise, it is great to be in touch though we are geographically separated even more than before.",,1.0,3.0,4.0
10078.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,2.0,0.0,1.0,0.0,26.0,,7.0,7.0,7.0,23.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,,"I am pregnant, and this has been a great source of stress as well as tension between protecting myself and my pregnancy versus my duty to work and support my colleagues and profession.",How supportive my program leadership and administration has been in terms of mitigating my risk during this pregnancy and being considerate of how comfortable i feel in various clinical settings and risk environments,,1.0,3.0,4.0
10079.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,,2.0,2.0,2.0,23.0,3.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,,Seeing families congregate with those outside of their home. Makes me feel all the work to distance and all the work going on in the hospital is for nothing if not everyone does it the same way!,"My wife and I are doing well together. This is the most time we have spent together and the most time we have spent with our children. I am proud of her, us and them.",I wish our federal government was run by the folks who have been in charge of the Yale response. I feel very lucky to a part of such a tremendous organization.,1.0,3.0,
10080.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,,2.0,2.0,2.0,23.0,3.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,,Lack of protection,Family support,,1.0,3.0,3.0
10081.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,,2.0,2.0,2.0,23.0,3.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,,"My father-in-law  in Arizona was ill, passed away,and I was unable to be there in person to support him and  my mother-in-law.",Being at home with my college kids and getting to know them as young adults has  made me feel hopeful and grateful.,Some of these survey questions can be interpreted in different ways and therefore might not actually reflect your subjects responses,1.0,3.0,4.0
10082.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,,2.0,2.0,2.0,34.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,,When my mom and nanny stopped coming to the house to help me watch the baby becuase they were worried about infection - this made me feel like normal life was really slipping away.,Spending more time with my baby has been a real silver lining.,,1.0,3.0,
10083.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,,2.0,2.0,2.0,23.0,3.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,,,"more time with family, less time rushing around to events that probably didn't matter much anyway",realizing the sobering fact that this will probably happen again/keep happening in the future,1.0,3.0,4.0
10084.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,,2.0,2.0,2.0,34.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,,"Not seeing my sister and niece, wedding cancelled",Seeing hospital workers put others above themselves,No,1.0,3.0,3.0
10085.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,1.0,2.0,0.0,1.0,0.0,2.0,,2.0,2.0,2.0,23.0,3.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,,Na,Na,Na,1.0,3.0,3.0
10086.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,2.0,0.0,1.0,0.0,26.0,,7.0,7.0,7.0,12.0,3.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,,"I was removed from direct clinical care because I have diabetes (despite excellent personal control) and my program director made the executive decision that I should not be on the front lines because I was ""high risk"". I was not involved much with this decision, there was no conversation about data that supported or refuted this decision or reevaluating this decision once more data was available, and there was no plan made for when I would reenter clinical care. Furthermore, residents at my hospital were only given roles on covid-positive floors which left no opportunity for me to participate in non-covid care. It was unclear how this would effect my education. I was offered no emotional support or opportunity to debrief from any leadership in my program. This left me with a huge crisis of purpose and role, loneliness, and existential angst. I feel isolated and devalued and discriminated.",For the first time in my residency training I've had the time to reflect on the meaning of my job of being a resident and what I value about it. I've had more time for family as well. And plenty of time to eat well and exercise which I don't usually have during covid. These self care techniques allow me to appreciate the role of resident and trainee in a way I found hard when I felt our work hours were too demanding.,Not having a voice in where we get placed and not knowing what is coming next are sources of high levels of distress,1.0,3.0,4.0
10087.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,1.0,0.0,0.0,37.0,,7.0,7.0,7.0,32.0,4.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,,,"Society has been appreciative. Many companies are offering free and discounts for healthcare workers, or even just saying thank you. Precovid, health care workers were not recognized",,1.0,3.0,4.0
10089.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,,2.0,2.0,2.0,23.0,3.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,,Anxiety about workforce shortages and subsequently not being able to come home to my family.,"Outpouring of support from friends, frequent check ins, providing humor - improved emotional wellbeing",,1.0,3.0,4.0
10090.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,,2.0,2.0,2.0,23.0,3.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,,At times it felt that PPE policy was made based on availability by administrators who have never cared directly for COVID-19 patients with little concern for the frontline providers.,Optimistic that we may be leveling off cases,It definitely feels like ICU and ED physicians are shouldering the brunt of the load,1.0,3.0,2.0
10092.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,1.0,0.0,0.0,26.0,,7.0,7.0,7.0,23.0,3.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,,Being told by co-residents that they experienced cleaning supplies and PPE being withheld from them early on. Isolation and a loss of sense of purpose as things are changing so rapidly at the hospital.,Support for healthcare workers and essential employees,,1.0,3.0,4.0
10093.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,,2.0,2.0,2.0,23.0,3.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,,"I had two family members admitted with COVID in their 70's, I was scared and worried and anxious for the 2 weeks and then just felt exhausted when they finally got discharged. Additionally, my fertility clinic closed down and I was unable to try to get the help I need to conceive while I am under time pressure.","I actually have had lots of Zoom reunions with college friends, my family and other people that for whatever reason I had not in the past . It was really fun and made me happy",Stress levels are much higher and the financial implications it is having on us as employees is stressful,1.0,3.0,2.0
