pair,src_label,src_text,nbr_label,nbr_text,similarity
PartnershipPatient → salutation || PartnershipProvider → salutation,PartnershipProvider → salutation,Hi there,PartnershipPatient → salutation,Hi,0.6584
InfoGive → Drugs || InfoGiveSDOH → HealthCareAccessAndQuality,InfoGiveSDOH → HealthCareAccessAndQuality,Person5 sent in pre-auth info to Cigna,InfoGive → Drugs,refill has been sent in,0.6633
InfoGive → SchedulingAppt || InfoGive → carecoordination,InfoGive → SchedulingAppt,scheduling Person1 out front,InfoGive → carecoordination,I'll have Person1 help out,0.6372
InfoGive → SchedulingAppt || InfoGive → carecoordination,InfoGive → SchedulingAppt,scheduling Person1 out front,InfoGive → carecoordination,I found out Dr  Person1 is out until tmrw but the nurse will forward his echo  results to another colleague to review,0.602
InfoGive → Drugs || InfoGive → Generalinformation,InfoGive → Drugs,he got  30 tablets,InfoGive → Generalinformation,I did not realize he got a promotion,0.6856
InfoGive → Drugs || PartnershipProvider → Alignment,InfoGive → Drugs,he got  30 tablets,PartnershipProvider → Alignment,Got it,0.6841
InfoGive → Diagnostics || InfoGive → Drugs,InfoGive → Drugs,he got  30 tablets,InfoGive → Diagnostics,you got it drawn prior,0.6486
InfoGive → SchedulingAppt || PartnershipPatient → connection,InfoGive → SchedulingAppt,"Yep, just got a call for MM/DD/YYYY w",PartnershipPatient → connection,Lots of words for a MM/DD/YYYY morning,0.6527
InfoGive → Generalinformation || InfoGive → SchedulingAppt,InfoGive → SchedulingAppt,"Yep, just got a call for MM/DD/YYYY w",InfoGive → Generalinformation,rec'd a notice MM/DD/YYYY,0.6328
InfoGive → SchedulingAppt || PartnershipPatient → expressOpinions,InfoGive → SchedulingAppt,"Yep, just got a call for MM/DD/YYYY w",PartnershipPatient → expressOpinions,hopefully first thing MM/DD/YYYY morning,0.6064
InfoGive → Drugs || InfoGive → carecoordination,InfoGive → carecoordination,per Dr. Person2's desire and Dr. B agree to get Person3 off Oxy ext release,InfoGive → Drugs,I've already reduced lenvatinib to 5 days per dr Person2's instructions,0.7029
InfoGive → Drugs || InfoGive → Symptoms,InfoGive → Drugs,work down to lowest usage Oxy rapid w/o dealing w break through pain,InfoGive → Symptoms,Really cuts the pain down to almost nothing,0.8495
InfoGive → Diagnostics || InfoGive → Drugs,InfoGive → Drugs,work down to lowest usage Oxy rapid w/o dealing w break through pain,InfoGive → Diagnostics,13.4 down to 10.6,0.7382
InfoGive → Diagnostics || InfoGive → Drugs,InfoGive → Drugs,work down to lowest usage Oxy rapid w/o dealing w break through pain,InfoGive → Diagnostics,PSA came way down to 1.91,0.6528
InfoGive → Symptoms || PartnershipPatient → expressOpinions,InfoGive → Symptoms,which can be pretty nasty,PartnershipPatient → expressOpinions,Presume they can be shared digitally,0.7257
InfoGive → Drugs || InfoGive → Generalinformation,InfoGive → Drugs,"Trying to keep Oxy steady at MM/DD/YYYY, but MM/DD/YYYY had to go MM/DD/YYYY",InfoGive → Generalinformation,rec'd a notice MM/DD/YYYY,0.8861
InfoGive → Diagnostics || InfoGive → Drugs,InfoGive → Drugs,"Trying to keep Oxy steady at MM/DD/YYYY, but MM/DD/YYYY had to go MM/DD/YYYY",InfoGive → Diagnostics,I had my MM/DD/YYYY bloodwork done MM/DD/YYYY,0.8547
InfoGive → Drugs || PartnershipPatient → statePreferences,InfoGive → Drugs,"Trying to keep Oxy steady at MM/DD/YYYY, but MM/DD/YYYY had to go MM/DD/YYYY",PartnershipPatient → statePreferences,MM/DD/YYYY after 230pm,0.8367
InfoGive → Drugs || InfoSeek → SchedulingAppt,InfoGive → Drugs,"Trying to keep Oxy steady at MM/DD/YYYY, but MM/DD/YYYY had to go MM/DD/YYYY",InfoSeek → SchedulingAppt,Can I change this to MM/DD/YYYY or MM/DD/YYYY ?,0.8319
InfoGive → Drugs || InfoGiveSDOH → EconomicStability,InfoGive → Drugs,"Trying to keep Oxy steady at MM/DD/YYYY, but MM/DD/YYYY had to go MM/DD/YYYY",InfoGiveSDOH → EconomicStability,I put you off work from MM/DD/YYYY to MM/DD/YYYY,0.8111
InfoGive → Drugs || InfoSeek → SchedulingAppt,InfoGive → Drugs,"Trying to keep Oxy steady at MM/DD/YYYY, but MM/DD/YYYY had to go MM/DD/YYYY",InfoSeek → SchedulingAppt,Can i change my MM/DD/YYYY appointment to the MM/DD/YYYY,0.8043
InfoGive → Diagnostics || InfoGive → Drugs,InfoGive → Drugs,"Trying to keep Oxy steady at MM/DD/YYYY, but MM/DD/YYYY had to go MM/DD/YYYY",InfoGive → Diagnostics,"they mean to write ""compared  to MM/DD/YYYY""",0.7608
InfoGive → Drugs || PartnershipPatient → expressOpinions,InfoGive → Drugs,"Trying to keep Oxy steady at MM/DD/YYYY, but MM/DD/YYYY had to go MM/DD/YYYY",PartnershipPatient → expressOpinions,hopefully first thing MM/DD/YYYY morning,0.7589
InfoGive → Drugs || InfoGive → Generalinformation,InfoGive → Drugs,"Trying to keep Oxy steady at MM/DD/YYYY, but MM/DD/YYYY had to go MM/DD/YYYY",InfoGive → Generalinformation,We are closed on weekends and only check the MyChart MM/DD/YYYY-MM/DD/YYYY,0.7578
InfoGive → Generalinformation || InfoGive → Symptoms,InfoGive → Symptoms,"30 count has gotten him through MM/DD/YYYY, considering ste p down and a few tough pain MM/DD/YYYY thereafter",InfoGive → Generalinformation,rec'd a notice MM/DD/YYYY,0.7929
InfoGive → Symptoms || PartnershipPatient → statePreferences,InfoGive → Symptoms,"30 count has gotten him through MM/DD/YYYY, considering ste p down and a few tough pain MM/DD/YYYY thereafter",PartnershipPatient → statePreferences,MM/DD/YYYY after 230pm,0.7393
InfoGive → SchedulingAppt || InfoGive → Symptoms,InfoGive → Symptoms,"30 count has gotten him through MM/DD/YYYY, considering ste p down and a few tough pain MM/DD/YYYY thereafter",InfoGive → SchedulingAppt,Person1 has MM/DD/YYYY,0.7353
InfoGive → Symptoms || InfoGiveSDOH → EconomicStability,InfoGive → Symptoms,"30 count has gotten him through MM/DD/YYYY, considering ste p down and a few tough pain MM/DD/YYYY thereafter",InfoGiveSDOH → EconomicStability,I put you off work from MM/DD/YYYY to MM/DD/YYYY,0.7163
InfoGive → Drugs || InfoGive → Symptoms,InfoGive → Symptoms,"30 count has gotten him through MM/DD/YYYY, considering ste p down and a few tough pain MM/DD/YYYY thereafter",InfoGive → Drugs,"Trying to keep Oxy steady at MM/DD/YYYY, but MM/DD/YYYY had to go MM/DD/YYYY",0.7109
InfoGive → Diagnostics || InfoGive → Symptoms,InfoGive → Symptoms,"30 count has gotten him through MM/DD/YYYY, considering ste p down and a few tough pain MM/DD/YYYY thereafter",InfoGive → Diagnostics,I had my MM/DD/YYYY bloodwork done MM/DD/YYYY,0.7071
InfoGive → Symptoms || InfoSeek → SchedulingAppt,InfoGive → Symptoms,"30 count has gotten him through MM/DD/YYYY, considering ste p down and a few tough pain MM/DD/YYYY thereafter",InfoSeek → SchedulingAppt,Can I change this to MM/DD/YYYY or MM/DD/YYYY ?,0.7015
InfoGive → Generalinformation || InfoGive → Symptoms,InfoGive → Symptoms,"30 count has gotten him through MM/DD/YYYY, considering ste p down and a few tough pain MM/DD/YYYY thereafter",InfoGive → Generalinformation,We are closed on weekends and only check the MyChart MM/DD/YYYY-MM/DD/YYYY,0.6985
InfoGive → Drugs || InfoGive → Symptoms,InfoGive → Symptoms,"30 count has gotten him through MM/DD/YYYY, considering ste p down and a few tough pain MM/DD/YYYY thereafter",InfoGive → Drugs,"My last pill in the cycle is MM/DD/YYYY, MM/DD/YYYY",0.682
InfoGive → Symptoms || InfoSeek → SchedulingAppt,InfoGive → Symptoms,"30 count has gotten him through MM/DD/YYYY, considering ste p down and a few tough pain MM/DD/YYYY thereafter",InfoSeek → SchedulingAppt,Can i change my MM/DD/YYYY appointment to the MM/DD/YYYY,0.6801
InfoGive → Drugs || PartnershipPatient → expressOpinions,InfoGive → Drugs,Re Eliquis: MM/DD/YYYY two 5mg tabs morning and night,PartnershipPatient → expressOpinions,hopefully first thing MM/DD/YYYY morning,0.7325
InfoGive → Drugs || InfoGive → Generalinformation,InfoGive → Drugs,Re Eliquis: MM/DD/YYYY two 5mg tabs morning and night,InfoGive → Generalinformation,rec'd a notice MM/DD/YYYY,0.6679
InfoGive → Drugs || PartnershipPatient → statePreferences,InfoGive → Drugs,Re Eliquis: MM/DD/YYYY two 5mg tabs morning and night,PartnershipPatient → statePreferences,MM/DD/YYYY after 230pm,0.6375
InfoGive → Drugs || PartnershipPatient → connection,InfoGive → Drugs,Re Eliquis: MM/DD/YYYY two 5mg tabs morning and night,PartnershipPatient → connection,Lots of words for a MM/DD/YYYY morning,0.629
InfoGive → Drugs || InfoSeek → SchedulingAppt,InfoGive → Drugs,Re Eliquis: MM/DD/YYYY two 5mg tabs morning and night,InfoSeek → SchedulingAppt,Can I change this to MM/DD/YYYY or MM/DD/YYYY ?,0.6271
InfoGive → Drugs || InfoGive → Generalinformation,InfoGive → Drugs,Re Eliquis: MM/DD/YYYY two 5mg tabs morning and night,InfoGive → Generalinformation,We are closed on weekends and only check the MyChart MM/DD/YYYY-MM/DD/YYYY,0.6205
InfoGive → Diagnostics || InfoGive → Drugs,InfoGive → Drugs,Re Eliquis: MM/DD/YYYY two 5mg tabs morning and night,InfoGive → Diagnostics,I had my MM/DD/YYYY bloodwork done MM/DD/YYYY,0.6148
InfoGive → Drugs || InfoSeek → SchedulingAppt,InfoGive → Drugs,Re Eliquis: MM/DD/YYYY two 5mg tabs morning and night,InfoSeek → SchedulingAppt,"Is there a possibility to move my treatments up by one week, to MM/DD/YYYY and MM/DD/YYYY",0.6108
InfoGive → Drugs || InfoGiveSDOH → EconomicStability,InfoGive → Drugs,Re Eliquis: MM/DD/YYYY two 5mg tabs morning and night,InfoGiveSDOH → EconomicStability,I put you off work from MM/DD/YYYY to MM/DD/YYYY,0.6062
InfoGive → Drugs || InfoSeek → SchedulingAppt,InfoGive → Drugs,MM/DD/YYYY one 5mg am and one 5mg pm,InfoSeek → SchedulingAppt,"Is there a possibility to move my treatments up by one week, to MM/DD/YYYY and MM/DD/YYYY",0.6223
InfoGive → Drugs || InfoGive → carecoordination,InfoGive → Drugs,Dr. B recommends Metamucil,InfoGive → carecoordination,give Dr. Person1 Dr. Person2 cell  phone,0.7154
InfoGive → Drugs || InfoGive → carecoordination,InfoGive → Drugs,Dr. B recommends Metamucil,InfoGive → carecoordination,Dr. Person4 was speaking with Dr. Person5,0.6777
InfoGive → Generalinformation || InfoGive → Symptoms,InfoGive → Symptoms,"Other symptoms: quite tired, napping, MM/DD/YYYY recently interrupted by anxiety attacks",InfoGive → Generalinformation,rec'd a notice MM/DD/YYYY,0.7694
InfoGive → Symptoms || PartnershipPatient → statePreferences,InfoGive → Symptoms,"Other symptoms: quite tired, napping, MM/DD/YYYY recently interrupted by anxiety attacks",PartnershipPatient → statePreferences,MM/DD/YYYY after 230pm,0.7163
InfoGive → Drugs || InfoGive → Symptoms,InfoGive → Symptoms,"Other symptoms: quite tired, napping, MM/DD/YYYY recently interrupted by anxiety attacks",InfoGive → Drugs,"Trying to keep Oxy steady at MM/DD/YYYY, but MM/DD/YYYY had to go MM/DD/YYYY",0.7091
InfoGive → Diagnostics || InfoGive → Symptoms,InfoGive → Symptoms,"Other symptoms: quite tired, napping, MM/DD/YYYY recently interrupted by anxiety attacks",InfoGive → Diagnostics,I had my MM/DD/YYYY bloodwork done MM/DD/YYYY,0.7064
InfoGive → Symptoms || InfoSeek → SchedulingAppt,InfoGive → Symptoms,"Other symptoms: quite tired, napping, MM/DD/YYYY recently interrupted by anxiety attacks",InfoSeek → SchedulingAppt,"Is there a possibility to move my treatments up by one week, to MM/DD/YYYY and MM/DD/YYYY",0.6984
InfoGive → Symptoms || InfoSeek → SchedulingAppt,InfoGive → Symptoms,"Other symptoms: quite tired, napping, MM/DD/YYYY recently interrupted by anxiety attacks",InfoSeek → SchedulingAppt,Can I change this to MM/DD/YYYY or MM/DD/YYYY ?,0.685
InfoGive → Symptoms || PartnershipPatient → expressOpinions,InfoGive → Symptoms,"Other symptoms: quite tired, napping, MM/DD/YYYY recently interrupted by anxiety attacks",PartnershipPatient → expressOpinions,hopefully first thing MM/DD/YYYY morning,0.6829
InfoGive → Symptoms || InfoGiveSDOH → EconomicStability,InfoGive → Symptoms,"Other symptoms: quite tired, napping, MM/DD/YYYY recently interrupted by anxiety attacks",InfoGiveSDOH → EconomicStability,I put you off work from MM/DD/YYYY to MM/DD/YYYY,0.6767
InfoGive → Symptoms || InfoSeek → SchedulingAppt,InfoGive → Symptoms,"Other symptoms: quite tired, napping, MM/DD/YYYY recently interrupted by anxiety attacks",InfoSeek → SchedulingAppt,Can i change my MM/DD/YYYY appointment to the MM/DD/YYYY,0.6767
InfoGive → Generalinformation || InfoGive → Symptoms,InfoGive → Symptoms,"Other symptoms: quite tired, napping, MM/DD/YYYY recently interrupted by anxiety attacks",InfoGive → Generalinformation,We are closed on weekends and only check the MyChart MM/DD/YYYY-MM/DD/YYYY,0.6598
PartnershipPatient → Appreciation/Gratitude || PartnershipPatient → signoff,PartnershipPatient → Appreciation/Gratitude,Thanks a ton,PartnershipPatient → signoff,Thanks,1.0
PartnershipPatient → Appreciation/Gratitude || PartnershipProvider → signoff,PartnershipPatient → Appreciation/Gratitude,Thanks a ton,PartnershipProvider → signoff,Thanks,1.0
PartnershipPatient → Appreciation/Gratitude || PartnershipPatient → signoff,PartnershipPatient → Appreciation/Gratitude,Thanks a ton,PartnershipPatient → signoff,Thanks,1.0
PartnershipPatient → Appreciation/Gratitude || PartnershipProvider → signoff,PartnershipPatient → Appreciation/Gratitude,Thanks a ton,PartnershipProvider → signoff,Thanks!,1.0
PartnershipPatient → Appreciation/Gratitude || PartnershipProvider → Appreciation/Gratitude,PartnershipPatient → Appreciation/Gratitude,Thanks a ton,PartnershipProvider → Appreciation/Gratitude,Thanks,1.0
