pair,src_label,src_text,nbr_label,nbr_text,similarity
ExploreOptions || requestsForOpinion,ExploreOptions,or is that half of it already?,requestsForOpinion,is that ok,0.6298
Clinical care || alignment,Clinical care,I had a Heart EKG,alignment,we had discussed,0.6383
expressOpinions || statePreferences,statePreferences,would like to request for you,expressOpinions,I would like,0.7299
inviteCollabration || statePreferences,statePreferences,would like to request for you,inviteCollabration,If you would like to double check,0.6866
ApprovalofDecision/Reinforcement || statePreferences,statePreferences,would like to request for you,ApprovalofDecision/Reinforcement,I would like to proceed with this,0.6513
expressOpinions || statePreferences,statePreferences,would like to request for you,expressOpinions,I would like to give them documentation,0.6472
Appreciation/Gratitude || HealthCareAccessAndQuality,HealthCareAccessAndQuality,which one would be covered,Appreciation/Gratitude,would be greatly appreciated,0.841
HealthCareAccessAndQuality || statePreferences,HealthCareAccessAndQuality,which one would be covered,statePreferences,Phone visit would be great,0.6317
maintainCommunication || statePreferences,statePreferences,getting this done as soon as possible,maintainCommunication,as soon as a i get a reply,0.846
maintainCommunication || statePreferences,statePreferences,getting this done as soon as possible,maintainCommunication,As soon as I hear back,0.816
EconomicStability || statePreferences,statePreferences,getting this done as soon as possible,EconomicStability,I work as a librarian,0.6241
activeParticipation/involvement || checkingUnderstanding/clarification,activeParticipation/involvement,I can not monitor my sugar,checkingUnderstanding/clarification,i can not guarantee,0.9266
SocialAndCommunityContext || activeParticipation/involvement,activeParticipation/involvement,I was able to get,SocialAndCommunityContext,My sister was able to have,0.7186
build trust || inviteCollabration,build trust,I continue to come to you guys,inviteCollabration,Please continue to meet,0.6645
build trust || inviteCollabration,build trust,I continue to come to you guys,inviteCollabration,please continue to check with our front office,0.6001
activeParticipation/involvement || build trust,build trust,You guys have been a life savor,activeParticipation/involvement,I have been recieving,0.8701
EconomicStability || build trust,build trust,You guys have been a life savor,EconomicStability,I have been crazy busy,0.8687
Clinical care || build trust,build trust,You guys have been a life savor,Clinical care,My bowel movements have been few,0.7751
activeParticipation/involvement || build trust,build trust,You guys have been a life savor,activeParticipation/involvement,I have been trying,0.704
Clinical care || build trust,build trust,You guys have been a life savor,Clinical care,I have been without these leg pills,0.6621
activeParticipation/involvement || build trust,build trust,You guys have been a life savor,activeParticipation/involvement,I have been taking them,0.6165
EconomicStability || NeighborhoodAndBuiltEnvironment,EconomicStability,saving me money,NeighborhoodAndBuiltEnvironment,where to park safely  For me,0.6281
maintainCommunication || statePreferences,maintainCommunication,As soon as I hear back,statePreferences,getting this done as soon as possible,0.816
EconomicStability || maintainCommunication,maintainCommunication,As soon as I hear back,EconomicStability,I work as a librarian,0.6796
HealthCareAccessAndQuality || maintainCommunication,maintainCommunication,As soon as I hear back,HealthCareAccessAndQuality,"we qualify as ""underinsured""",0.6145
SocialAndCommunityContext || expressOpinions,expressOpinions,It is my understanding,SocialAndCommunityContext,he is my support,0.7248
EconomicStability || expressOpinions,expressOpinions,It is my understanding,EconomicStability,my occupation is,0.6229
EconomicStability || NeighborhoodAndBuiltEnvironment,EconomicStability,finances are the barriers,NeighborhoodAndBuiltEnvironment,the roads are icing,0.9878
EconomicStability || SocialAndCommunityContext,SocialAndCommunityContext,recent passing of my brother,EconomicStability,two of my clients facilities broke out in another round of Covid,0.708
HealthCareAccessAndQuality || SocialAndCommunityContext,SocialAndCommunityContext,recent passing of my brother,HealthCareAccessAndQuality,out of my pocket,0.697
NeighborhoodAndBuiltEnvironment || SocialAndCommunityContext,SocialAndCommunityContext,3 years of taking care of him,NeighborhoodAndBuiltEnvironment,regardless of weather,0.6563
EconomicStability || SocialAndCommunityContext,SocialAndCommunityContext,3 years of taking care of him,EconomicStability,showing proof of income,0.646
Clinical care || statePreferences,statePreferences,I really do not want,Clinical care,I do not have any symptoms,0.6222
Appreciation/Gratitude || Clinical care,Appreciation/Gratitude,Thank you so much for your time,Clinical care,itâ€™s throbbing so much,0.6126
Clinical care || checkingUnderstanding/clarification,checkingUnderstanding/clarification,The $427 is the whole price,Clinical care,a knot behind the skin,0.7396
Clinical care || checkingUnderstanding/clarification,checkingUnderstanding/clarification,The $427 is the whole price,Clinical care,the Shingles,0.7396
EconomicStability || checkingUnderstanding/clarification,checkingUnderstanding/clarification,The $427 is the whole price,EconomicStability,avoid the high pricing,0.7117
Clinical care || checkingUnderstanding/clarification,checkingUnderstanding/clarification,The $427 is the whole price,Clinical care,The muscle weakness,0.6595
activeParticipation/involvement || checkingUnderstanding/clarification,checkingUnderstanding/clarification,The $427 is the whole price,activeParticipation/involvement,my only question is how is the screening different,0.6466
checkingUnderstanding/clarification || maintainCommunication,maintainCommunication,she will be contacting you,checkingUnderstanding/clarification,The cost will be $150,0.7924
EconomicStability || maintainCommunication,maintainCommunication,she will be contacting you,EconomicStability,My employer will be sending a form,0.7634
EconomicStability || maintainCommunication,maintainCommunication,she will be contacting you,EconomicStability,I will be starting our season for our company,0.7172
Clinical care || maintainCommunication,maintainCommunication,she will be contacting you,Clinical care,to my bloodwork that will be ordered,0.624
HealthCareAccessAndQuality || maintainCommunication,maintainCommunication,she will be contacting you,HealthCareAccessAndQuality,I will fall asleep,0.6064
activeParticipation/involvement || signoff,signoff,I had an X-ray done,activeParticipation/involvement,I had written in an updated email,0.6586
SocialAndCommunityContext || signoff,signoff,I had an X-ray done,SocialAndCommunityContext,I had a visitor,0.6402
EconomicStability || expressOpinions,expressOpinions,I canâ€™t seem,EconomicStability,I canâ€™t afford,0.9071
NeighborhoodAndBuiltEnvironment || expressOpinions,expressOpinions,I canâ€™t seem,NeighborhoodAndBuiltEnvironment,canâ€™t get there,0.7027
HealthCareAccessAndQuality || SocialAndCommunityContext,HealthCareAccessAndQuality,"you have $6,350 out of pocket",SocialAndCommunityContext,husband out of town,0.7296
Clinical care || connection,connection,Blessed to have,Clinical care,went to have it drawn,0.8498
connection || expressOpinions,connection,Blessed to have,expressOpinions,I am supposed to have,0.823
HealthCareAccessAndQuality || connection,connection,Blessed to have,HealthCareAccessAndQuality,Iâ€™d have to have $35 with me to pay?,0.63
Clinical Care || HealthCareAccessAndQuality,HealthCareAccessAndQuality,preventative and coverage,Clinical Care,the procedure and Pathology,0.7732
EconomicStability || expressOpinions,expressOpinions,something catastrophic happens,EconomicStability,something more affordable please,0.6794
SeekingApproval || expressOpinions,expressOpinions,something catastrophic happens,SeekingApproval,can yâ€™all call something in?,0.6197
SeekingApproval || expressOpinions,expressOpinions,something catastrophic happens,SeekingApproval,can yâ€™all call something in?,0.6197
activeParticipation/involvement || build trust,build trust,Thank you for being willing to see,activeParticipation/involvement,wanting to see,0.694
activeParticipation/involvement || build trust,build trust,Thank you for being willing to see,activeParticipation/involvement,I was wanting to see,0.6329
HealthCareAccessAndQuality || maintainCommunication,HealthCareAccessAndQuality,"we qualify as ""underinsured""",maintainCommunication,as soon as a i get a reply,0.6349
HealthCareAccessAndQuality || maintainCommunication,HealthCareAccessAndQuality,"we qualify as ""underinsured""",maintainCommunication,As soon as I hear back,0.6145
activeParticipation/involvement || connection,activeParticipation/involvement,I look forward to hearing from you,connection,look forward to hearing from you,1.0
activeParticipation/involvement || connection,activeParticipation/involvement,I look forward to hearing from you,connection,Look forward to seeing you,0.9337
Clinical care || connection,connection,I had a wonderful visit,Clinical care,I had a visit las,0.9489
SocialAndCommunityContext || connection,connection,I had a wonderful visit,SocialAndCommunityContext,I had a visitor,0.6753
EconomicStability || checkingUnderstanding/clarification,EconomicStability,avoid the high pricing,checkingUnderstanding/clarification,The $427 is the whole price,0.7117
Appreciation/Gratitude || HealthCareAccessAndQuality,Appreciation/Gratitude,would be greatly appreciated,HealthCareAccessAndQuality,which one would be covered,0.841
Appreciation/Gratitude || statePreferences,Appreciation/Gratitude,would be greatly appreciated,statePreferences,Phone visit would be great,0.7868
Appreciation/Gratitude || expressOpinions,Appreciation/Gratitude,would be greatly appreciated,expressOpinions,i thought paper scripts would be the answer,0.7752
Appreciation/Gratitude || expressOpinions,Appreciation/Gratitude,would be greatly appreciated,expressOpinions,I just thought it would be worth a shot,0.7651
Appreciation/Gratitude || Clinical care,Appreciation/Gratitude,would be greatly appreciated,Clinical care,my prescription would be ready,0.7596
ExploreOptions || activeParticipation/involvement,activeParticipation/involvement,what you need me to do next,ExploreOptions,What do I do?,0.6504
activeParticipation/involvement || requestsForOpinion,activeParticipation/involvement,what you need me to do next,requestsForOpinion,what would you like to do,0.6195
activeParticipation/involvement || build trust,activeParticipation/involvement,I have been taking them,build trust,You guys have been a life savor,0.6165
ExploreOptions || activeParticipation/involvement,activeParticipation/involvement,is there any possible way,ExploreOptions,Is there any other medication,0.8508
ExploreOptions || activeParticipation/involvement,activeParticipation/involvement,is there any possible way,ExploreOptions,Is there any medication that would assist in this other than Benadryl?,0.7251
ExploreOptions || ShareOptions,ExploreOptions,or maybe if she can give me a call,ShareOptions,or if you have any question you can give me a call,0.8133
ExploreOptions || SeekingApproval,ExploreOptions,or maybe if she can give me a call,SeekingApproval,can give the care instructions,0.6659
activeParticipation/involvement || build trust,activeParticipation/involvement,I have been trying,build trust,You guys have been a life savor,0.704
activeParticipation/involvement || checkingUnderstanding/clarification,checkingUnderstanding/clarification,Please see attached letter,activeParticipation/involvement,Could you please see,0.6429
EconomicStability || NeighborhoodAndBuiltEnvironment,EconomicStability,I was working,NeighborhoodAndBuiltEnvironment,I was in a car accident,0.6441
EconomicStability || maintainCommunication,EconomicStability,I was working,maintainCommunication,I was writing to remind you,0.642
Clinical Care || activeParticipation/involvement,activeParticipation/involvement,So I can set up an appointment now,Clinical Care,to set up the appointment,0.6523
HealthCareAccessAndQuality || SocialAndCommunityContext,HealthCareAccessAndQuality,Iâ€™d have to have $35 with me to pay?,SocialAndCommunityContext,I have 2 Easter lunch banquets I have to attend,0.6392
HealthCareAccessAndQuality || connection,HealthCareAccessAndQuality,Iâ€™d have to have $35 with me to pay?,connection,Blessed to have,0.63
ExploreOptions || activeParticipation/involvement,ExploreOptions,Or would I come in,activeParticipation/involvement,I need to come in,0.6721
Clinical care || ExploreOptions,ExploreOptions,Or would I come in,Clinical care,to come in for a routine check up,0.6605
Clinical care || ExploreOptions,Clinical care,It was refilled,ExploreOptions,if it was a possiblility,0.7704
EconomicStability || connection,EconomicStability,doesn't have good reception,connection,Have a good day,0.8009
activeParticipation/involvement || inviteCollabration,activeParticipation/involvement,please leave message,inviteCollabration,leave a message,0.938
activeParticipation/involvement || checkingUnderstanding/clarification,activeParticipation/involvement,I can explain,checkingUnderstanding/clarification,i can not guarantee,0.633
Clinical care || alignment,alignment,Got it!,Clinical care,got extremely dizzy,0.816
activeParticipation/involvement || inviteCollabration,activeParticipation/involvement,I did check with them,inviteCollabration,will review them with you,0.6007
ExploreOptions || HealthCareAccessAndQuality,HealthCareAccessAndQuality,it was on HOLD,ExploreOptions,if it was a possiblility,0.8062
HealthCareAccessAndQuality || SeekingApproval,SeekingApproval,Can I get it sent to a different pharmacy please?,HealthCareAccessAndQuality,It can be sent to same pharmacy,0.6688
Clinical Care || activeParticipation/involvement,Clinical Care,Take 1 tablet daily,activeParticipation/involvement,I can take,0.7413
Clinical Care || activeParticipation/involvement,Clinical Care,Take 1 tablet daily,activeParticipation/involvement,i will take my paper scripts,0.6737
ShareOptions || inviteCollabration,inviteCollabration,If you would like to double check,ShareOptions,if you would like to give it try,0.9047
activeParticipation/involvement || inviteCollabration,inviteCollabration,If you would like to double check,activeParticipation/involvement,I would like to,0.8037
inviteCollabration || statePreferences,inviteCollabration,If you would like to double check,statePreferences,would like a recommendation,0.7468
expressOpinions || inviteCollabration,inviteCollabration,If you would like to double check,expressOpinions,I would like,0.7468
expressOpinions || inviteCollabration,inviteCollabration,If you would like to double check,expressOpinions,I would like to give them documentation,0.722
inviteCollabration || statePreferences,inviteCollabration,If you would like to double check,statePreferences,I would like to have,0.7076
inviteCollabration || statePreferences,inviteCollabration,If you would like to double check,statePreferences,I would like to continue using them,0.6981
inviteCollabration || statePreferences,inviteCollabration,If you would like to double check,statePreferences,would like to request for you,0.6866
ApprovalofDecision/Reinforcement || inviteCollabration,inviteCollabration,If you would like to double check,ApprovalofDecision/Reinforcement,I would like to proceed with this,0.6619
activeParticipation/involvement || inviteCollabration,inviteCollabration,If you would like to double check,activeParticipation/involvement,I would like to see,0.659
activeParticipation/involvement || inviteCollabration,inviteCollabration,Call them first,activeParticipation/involvement,I have to call them,0.8034
HealthCareAccessAndQuality || inviteCollabration,inviteCollabration,Call them first,HealthCareAccessAndQuality,refill them locally,0.6033
EconomicStability || maintainCommunication,EconomicStability,I was unable to afford,maintainCommunication,I was writing to remind you,0.6195
NeighborhoodAndBuiltEnvironment || expressOpinions,expressOpinions,not helping!,NeighborhoodAndBuiltEnvironment,I'm not  Currently driving,0.6294
SeekingApproval || expressOpinions,SeekingApproval,can yâ€™all call something in?,expressOpinions,something catastrophic happens,0.6197
EconomicStability || expressOpinions,EconomicStability,Iâ€™ll make roughly $1700 per month,expressOpinions,Iâ€™m assuming,0.6526
activeParticipation/involvement || requestsForOpinion,activeParticipation/involvement,what is my #patient Id,requestsForOpinion,What is a good address,0.7976
Clinical Care || SeekingApproval,SeekingApproval,if I can have a few Xanax,Clinical Care,Unlike alprazolam (xanax),0.7398
HealthCareAccessAndQuality || SocialAndCommunityContext,HealthCareAccessAndQuality,in Org4,SocialAndCommunityContext,in my family,0.6272
Clinical care || requestsForOpinion,Clinical care,that is hurting,requestsForOpinion,is that ok,0.9525
Clinical care || alignment,Clinical care,that is hurting,alignment,That works,0.7813
Clinical care || statePreferences,Clinical care,that is hurting,statePreferences,Spanish is preferred,0.6074
activeParticipation/involvement || inviteCollabration,activeParticipation/involvement,Please call me,inviteCollabration,please feel free to call me at this clinic,0.6309
HealthCareAccessAndQuality || connection,connection,have a wonderful and blessed day,HealthCareAccessAndQuality,is interfering with my day to day functioning,0.6033
ExploreOptions || activeParticipation/involvement,activeParticipation/involvement,What can we do now?,ExploreOptions,What do I do?,0.6122
HealthCareAccessAndQuality || statePreferences,HealthCareAccessAndQuality,This can be a self pay,statePreferences,I can pay this online,0.7084
HealthCareAccessAndQuality || ShareOptions,ShareOptions,we can go through another program,HealthCareAccessAndQuality,go through the ABCF grant,0.7479
HealthCareAccessAndQuality || ShareOptions,ShareOptions,we can go through another program,HealthCareAccessAndQuality,How can I go about seeing a dentist through Org1?,0.6447
Clinical care || salutation,Clinical care,Hi,salutation,Hi,1.0
Clinical care || salutation,Clinical care,Hi,salutation,Hi,1.0
Clinical care || salutation,Clinical care,Hi,salutation,Hi,1.0
Clinical care || salutation,Clinical care,Hi,salutation,Hi,1.0
Clinical care || salutation,Clinical care,Hi,salutation,Hi!,1.0
Clinical care || salutation,Clinical care,Hi,salutation,Hi,1.0
Clinical care || salutation,Clinical care,Hi,salutation,Hi,1.0
Clinical care || salutation,Clinical care,Hi,salutation,HI,1.0
Clinical care || salutation,Clinical care,Hi,salutation,hi,1.0
Clinical care || salutation,Clinical care,Hi,salutation,Hi,1.0
activeParticipation/involvement || build trust,activeParticipation/involvement,I want to see,build trust,just want to reassure you again,0.6219
ExploreOptions || SeekingApproval,SeekingApproval,can give the care instructions,ExploreOptions,or maybe if she can give me a call,0.6659
Appreciation/Gratitude || Clinical care,Clinical care,I was in so much pain,Appreciation/Gratitude,Thank you so so much,0.6721
Clinical care || signoff,Clinical care,I was in so much pain,signoff,Thanks so much!,0.6519
Appreciation/Gratitude || Clinical care,Clinical care,I was in so much pain,Appreciation/Gratitude,Thank you so much,0.6363
Clinical care || signoff,Clinical care,I was in so much pain,signoff,Thank you so much,0.6363
Appreciation/Gratitude || Clinical care,Clinical care,I was in so much pain,Appreciation/Gratitude,I'm so grateful,0.635
Clinical care || alignment,Clinical care,got extremely dizzy,alignment,Got it!,0.816
Clinical care || connection,Clinical care,got extremely dizzy,connection,I got your message,0.676
SocialAndCommunityContext || maintainCommunication,SocialAndCommunityContext,this is my motherâ€™s phone,maintainCommunication,This is just a reminder,0.7025
EconomicStability || SocialAndCommunityContext,SocialAndCommunityContext,this is my motherâ€™s phone,EconomicStability,my occupation is,0.6198
Clinical care || statePreferences,statePreferences,Spanish is preferred,Clinical care,result is available,0.9817
EconomicStability || statePreferences,statePreferences,Spanish is preferred,EconomicStability,my occupation is,0.7797
checkingUnderstanding/clarification || statePreferences,statePreferences,Spanish is preferred,checkingUnderstanding/clarification,hydroxyzine is not habit forming,0.7022
SocialAndCommunityContext || statePreferences,statePreferences,Spanish is preferred,SocialAndCommunityContext,he is my support,0.6525
Clinical care || statePreferences,statePreferences,Spanish is preferred,Clinical care,that is hurting,0.6074
HealthCareAccessAndQuality || alignment,alignment,That works,HealthCareAccessAndQuality,fro that grant,0.9821
Clinical care || alignment,alignment,That works,Clinical care,that is hurting,0.7813
alignment || requestsForOpinion,alignment,That works,requestsForOpinion,is that ok,0.7589
Clinical care || alignment,alignment,That works,Clinical care,same symptoms that I have experienced,0.7464
NeighborhoodAndBuiltEnvironment || alignment,alignment,That works,NeighborhoodAndBuiltEnvironment,my ride that I depend on,0.6922
alignment || expressOpinions,alignment,That works,expressOpinions,hoping that IF is a possibility!!,0.6537
alignment || requestsForOpinion,alignment,That works,requestsForOpinion,Would that work?,0.6448
alignment || build trust,alignment,That works,build trust,That helps a lot,0.6227
Clinical Care || alignment,alignment,That works,Clinical Care,schedule that appointment,0.6181
Appreciation/Gratitude || build trust,Appreciation/Gratitude,thank you for your time and your assistance,build trust,for your reassurance,0.7824
Clinical Care || HealthCareAccessAndQuality,Clinical Care,I sent in a slightly higher dose,HealthCareAccessAndQuality,I sent in to his Org2 pharmacy,0.6699
HealthCareAccessAndQuality || SocialAndCommunityContext,HealthCareAccessAndQuality,with goodrx at Org2,SocialAndCommunityContext,I am stuck at home with both kids with covid,0.609
Clinical Care || HealthCareAccessAndQuality,HealthCareAccessAndQuality,I sent in to his Org2 pharmacy,Clinical Care,I sent in a slightly higher dose,0.6699
Clinical Care || activeParticipation/involvement,activeParticipation/involvement,i needed,Clinical Care,try on as needed basis,0.7531
EconomicStability || SocialAndCommunityContext,EconomicStability,have to pay $600,SocialAndCommunityContext,I have 2 Easter lunch banquets I have to attend,0.6688
Clinical Care || activeParticipation/involvement,activeParticipation/involvement,I can take,Clinical Care,Take 1 tablet daily,0.7413
activeParticipation/involvement || inviteCollabration,activeParticipation/involvement,I have to call them,inviteCollabration,Call them first,0.8034
EconomicStability || expressOpinions,EconomicStability,have a much much larger bill,expressOpinions,higher milligram is too much,0.715
build trust || signoff,signoff,Thanks for your help!,build trust,for your reassurance,0.7394
NeighborhoodAndBuiltEnvironment || SocialAndCommunityContext,NeighborhoodAndBuiltEnvironment,I had to go out of town,SocialAndCommunityContext,husband out of town,0.7347
activeParticipation/involvement || inviteCollabration,activeParticipation/involvement,I would like to see,inviteCollabration,If you would like to double check,0.659
activeParticipation/involvement || build trust,activeParticipation/involvement,I have been recieving,build trust,You guys have been a life savor,0.8701
Appreciation/Gratitude || build trust,build trust,Thank you for all you do for us and kindness,Appreciation/Gratitude,Thank you for checking on that,0.6167
Clinical care || ExploreOptions,Clinical care,requesting a refill on my Vyvanse,ExploreOptions,or temporary refill on my birth control,0.7927
EconomicStability || expressOpinions,expressOpinions,Iâ€™m assuming,EconomicStability,Iâ€™ll make roughly $1700 per month,0.6526
Clinical care || statePreferences,statePreferences,refill asap,Clinical care,refill  Everything,0.6756
Appreciation/Gratitude || Clinical care,Clinical care,itâ€™s throbbing so much,Appreciation/Gratitude,Thank you so so much,0.8367
Clinical care || signoff,Clinical care,itâ€™s throbbing so much,signoff,Thanks so much!,0.8019
Appreciation/Gratitude || Clinical care,Clinical care,itâ€™s throbbing so much,Appreciation/Gratitude,I'm so grateful,0.7995
Clinical care || signoff,Clinical care,itâ€™s throbbing so much,signoff,Thank you so much,0.7891
Appreciation/Gratitude || Clinical care,Clinical care,itâ€™s throbbing so much,Appreciation/Gratitude,Thank you so much,0.7891
Appreciation/Gratitude || Clinical care,Clinical care,itâ€™s throbbing so much,Appreciation/Gratitude,Thank you so much for any help,0.702
Appreciation/Gratitude || Clinical care,Clinical care,itâ€™s throbbing so much,Appreciation/Gratitude,Thank you so much for your time,0.6126
Appreciation/Gratitude || Clinical care,Clinical care,itâ€™s throbbing so much,Appreciation/Gratitude,Thank you so very much,0.6052
SeekingApproval || expressOpinions,SeekingApproval,can yâ€™all call something in?,expressOpinions,something catastrophic happens,0.6197
