anchor_text,anchor_label,neighbor_text,neighbor_label,similarity,method,level,pair_key,example_hash
Thank you for the update,PROVIDER_PARTNERSHIP||Appreciation/gratitude,Thank you for the follow up.,PATIENT_PARTNERSHIP||Appreciation/gratitude,0.5703656077384949,sbert,combined,PROVIDER_PARTNERSHIP||Appreciation/gratitude :: PATIENT_PARTNERSHIP||Appreciation/gratitude,2b1d6ee003b8c8fe25877268159d7614e5cd70f5
Thanks,PROVIDER_PARTNERSHIP||Appreciation/gratitude,Thanks,PATIENT_PARTNERSHIP||Appreciation/gratitude,1.0,tfidf,combined,PROVIDER_PARTNERSHIP||Appreciation/gratitude :: PATIENT_PARTNERSHIP||Appreciation/gratitude,600e1b9aa3d07f5d73971b773079daf0a196dcb3
Thanks,PROVIDER_PARTNERSHIP||Appreciation/gratitude,thanks,PATIENT_PARTNERSHIP||Appreciation/gratitude,1.0,tfidf,combined,PROVIDER_PARTNERSHIP||Appreciation/gratitude :: PATIENT_PARTNERSHIP||Appreciation/gratitude,b395383a34cbdadf8af19d44917ca84e7fe64f7b
thank you and All for your help!,PROVIDER_PARTNERSHIP||Appreciation/gratitude,Thank you for your help,PATIENT_PARTNERSHIP||Appreciation/gratitude,0.7636919924312568,tfidf,combined,PROVIDER_PARTNERSHIP||Appreciation/gratitude :: PATIENT_PARTNERSHIP||Appreciation/gratitude,f1066da981bd568ae983b4edf6fbae91b6ea4847
thank you and All for your help!,PROVIDER_PARTNERSHIP||Appreciation/gratitude,Thank you for your help,PATIENT_PARTNERSHIP||Appreciation/gratitude,0.7636919924312568,tfidf,combined,PROVIDER_PARTNERSHIP||Appreciation/gratitude :: PATIENT_PARTNERSHIP||Appreciation/gratitude,f1066da981bd568ae983b4edf6fbae91b6ea4847
thank you and All for your help!,PROVIDER_PARTNERSHIP||Appreciation/gratitude,Thank you and Dr. Person2 for your help,PATIENT_PARTNERSHIP||Appreciation/gratitude,0.7230015197342841,tfidf,combined,PROVIDER_PARTNERSHIP||Appreciation/gratitude :: PATIENT_PARTNERSHIP||Appreciation/gratitude,85e293e22983ab0a6ace3fcc4a7f91c9df0bf4f6
Thank you,PROVIDER_PARTNERSHIP||Appreciation/gratitude,thank you,PATIENT_PARTNERSHIP||signoff,0.9999999999999998,lsa,combined,PROVIDER_PARTNERSHIP||Appreciation/gratitude :: PATIENT_PARTNERSHIP||signoff,3084ab8f058816740cb6516db814874574f0cb3d
Thank you,PROVIDER_PARTNERSHIP||Appreciation/gratitude,Thank you,PATIENT_PARTNERSHIP||signoff,0.9999999999999998,lsa,combined,PROVIDER_PARTNERSHIP||Appreciation/gratitude :: PATIENT_PARTNERSHIP||signoff,a4a0d038b9e7ea39e1d7dd55de1aff525a88abfd
Thank you,PROVIDER_PARTNERSHIP||Appreciation/gratitude,thank you,PATIENT_PARTNERSHIP||signoff,0.9999999999999998,lsa,combined,PROVIDER_PARTNERSHIP||Appreciation/gratitude :: PATIENT_PARTNERSHIP||signoff,3084ab8f058816740cb6516db814874574f0cb3d
Thank you,PROVIDER_PARTNERSHIP||Appreciation/gratitude,thank you,PATIENT_PARTNERSHIP||signoff,0.9999999999999998,lsa,combined,PROVIDER_PARTNERSHIP||Appreciation/gratitude :: PATIENT_PARTNERSHIP||signoff,3084ab8f058816740cb6516db814874574f0cb3d
Thank you,PROVIDER_PARTNERSHIP||Appreciation/gratitude,Thank you,PATIENT_PARTNERSHIP||signoff,0.9999999999999998,lsa,combined,PROVIDER_PARTNERSHIP||Appreciation/gratitude :: PATIENT_PARTNERSHIP||signoff,a4a0d038b9e7ea39e1d7dd55de1aff525a88abfd
Thank you,PROVIDER_PARTNERSHIP||Appreciation/gratitude,Thank you,PATIENT_PARTNERSHIP||signoff,1.0000005960464478,sbert,combined,PROVIDER_PARTNERSHIP||Appreciation/gratitude :: PATIENT_PARTNERSHIP||signoff,a4a0d038b9e7ea39e1d7dd55de1aff525a88abfd
Thank you,PROVIDER_PARTNERSHIP||Appreciation/gratitude,Thank you,PATIENT_PARTNERSHIP||signoff,1.0000005960464478,sbert,combined,PROVIDER_PARTNERSHIP||Appreciation/gratitude :: PATIENT_PARTNERSHIP||signoff,a4a0d038b9e7ea39e1d7dd55de1aff525a88abfd
Thank you,PROVIDER_PARTNERSHIP||Appreciation/gratitude,Thank you,PATIENT_PARTNERSHIP||signoff,1.0000005960464478,sbert,combined,PROVIDER_PARTNERSHIP||Appreciation/gratitude :: PATIENT_PARTNERSHIP||signoff,a4a0d038b9e7ea39e1d7dd55de1aff525a88abfd
Thank you,PROVIDER_PARTNERSHIP||Appreciation/gratitude,Thank you,PATIENT_PARTNERSHIP||signoff,1.0000005960464478,sbert,combined,PROVIDER_PARTNERSHIP||Appreciation/gratitude :: PATIENT_PARTNERSHIP||signoff,a4a0d038b9e7ea39e1d7dd55de1aff525a88abfd
Thank you,PROVIDER_PARTNERSHIP||Appreciation/gratitude,thank you,PATIENT_PARTNERSHIP||signoff,1.0000000000000002,tfidf,combined,PROVIDER_PARTNERSHIP||Appreciation/gratitude :: PATIENT_PARTNERSHIP||signoff,3084ab8f058816740cb6516db814874574f0cb3d
Thank you,PROVIDER_PARTNERSHIP||Appreciation/gratitude,Thank you,PATIENT_PARTNERSHIP||signoff,1.0000000000000002,tfidf,combined,PROVIDER_PARTNERSHIP||Appreciation/gratitude :: PATIENT_PARTNERSHIP||signoff,a4a0d038b9e7ea39e1d7dd55de1aff525a88abfd
Thank you,PROVIDER_PARTNERSHIP||Appreciation/gratitude,Thank you,PATIENT_PARTNERSHIP||signoff,1.0000000000000002,tfidf,combined,PROVIDER_PARTNERSHIP||Appreciation/gratitude :: PATIENT_PARTNERSHIP||signoff,a4a0d038b9e7ea39e1d7dd55de1aff525a88abfd
Thank you,PROVIDER_PARTNERSHIP||Appreciation/gratitude,thank you,PATIENT_PARTNERSHIP||signoff,1.0000000000000002,tfidf,combined,PROVIDER_PARTNERSHIP||Appreciation/gratitude :: PATIENT_PARTNERSHIP||signoff,3084ab8f058816740cb6516db814874574f0cb3d
Thanks,PROVIDER_PARTNERSHIP||Appreciation/gratitude,Thanks,PATIENT_PARTNERSHIP||signoff,1.0,tfidf,combined,PROVIDER_PARTNERSHIP||Appreciation/gratitude :: PATIENT_PARTNERSHIP||signoff,32918db7581aaaac5e6711b89b9f9065473259c4
Thank you,PROVIDER_PARTNERSHIP||Appreciation/gratitude,Thank you,PROVIDER_PARTNERSHIP||signoff,1.0000005960464478,sbert,combined,PROVIDER_PARTNERSHIP||Appreciation/gratitude :: PROVIDER_PARTNERSHIP||signoff,f6d2c8edf6b73d99bb913f25b5e67481c68fa86b
Thank you,PROVIDER_PARTNERSHIP||Appreciation/gratitude,Thank you,PROVIDER_PARTNERSHIP||signoff,1.0000000000000002,tfidf,combined,PROVIDER_PARTNERSHIP||Appreciation/gratitude :: PROVIDER_PARTNERSHIP||signoff,f6d2c8edf6b73d99bb913f25b5e67481c68fa86b
Thanks,PROVIDER_PARTNERSHIP||Appreciation/gratitude,Thanks,PROVIDER_PARTNERSHIP||signoff,1.0,tfidf,combined,PROVIDER_PARTNERSHIP||Appreciation/gratitude :: PROVIDER_PARTNERSHIP||signoff,56877270d5f42c7b20bf293629e1f12c9bf3f3de
be happy to,PROVIDER_PARTNERSHIP||Connection,If not our manager is Gean Brown and she'd be happy to assist,Information-Giving||Care_Coordination,0.712578162234185,lsa,combined,PROVIDER_PARTNERSHIP||Connection :: Information-Giving||Care_Coordination,8fd75f9efdc3d184c92df6b12787ad81abb20414
be happy to,PROVIDER_PARTNERSHIP||Connection,If not our manager is Gean Brown and she'd be happy to assist,Information-Giving||Care_Coordination,0.5779799013598403,tfidf,combined,PROVIDER_PARTNERSHIP||Connection :: Information-Giving||Care_Coordination,8fd75f9efdc3d184c92df6b12787ad81abb20414
be happy to,PROVIDER_PARTNERSHIP||Connection,Happy Holidays,PATIENT_PARTNERSHIP||Connection,0.7938108379821986,lsa,combined,PROVIDER_PARTNERSHIP||Connection :: PATIENT_PARTNERSHIP||Connection,b6f44ca1f298c7fdf36b491d2615de0143e37521
be happy to,PROVIDER_PARTNERSHIP||Connection,Hope this finds you healthy and happy,PATIENT_PARTNERSHIP||Connection,0.5671862959861755,sbert,combined,PROVIDER_PARTNERSHIP||Connection :: PATIENT_PARTNERSHIP||Connection,37b1d1b070aa21c34c09dac0b82d7d73776e1788
if you need help,PROVIDER_PARTNERSHIP||Connection,Help!,PATIENT_PARTNERSHIP||active_participation_/involvement,0.5660999682606163,lsa,combined,PROVIDER_PARTNERSHIP||Connection :: PATIENT_PARTNERSHIP||active_participation_/involvement,5c1f76b5b6276cfb43723249fc63babb4fef9fa3
Take care,PROVIDER_PARTNERSHIP||Connection,Take care,PATIENT_PARTNERSHIP||signoff,1.0000000000000002,lsa,combined,PROVIDER_PARTNERSHIP||Connection :: PATIENT_PARTNERSHIP||signoff,10b22ff7d64c23b4d340a1a51d9fce93bf19f22f
Take care,PROVIDER_PARTNERSHIP||Connection,Take care,PATIENT_PARTNERSHIP||signoff,1.0000003576278689,sbert,combined,PROVIDER_PARTNERSHIP||Connection :: PATIENT_PARTNERSHIP||signoff,10b22ff7d64c23b4d340a1a51d9fce93bf19f22f
Take care,PROVIDER_PARTNERSHIP||Connection,Take care,PATIENT_PARTNERSHIP||signoff,1.0,tfidf,combined,PROVIDER_PARTNERSHIP||Connection :: PATIENT_PARTNERSHIP||signoff,10b22ff7d64c23b4d340a1a51d9fce93bf19f22f
Take care,PROVIDER_PARTNERSHIP||Connection,Take care,PATIENT_PARTNERSHIP||signoff,1.0,tfidf,combined,PROVIDER_PARTNERSHIP||Connection :: PATIENT_PARTNERSHIP||signoff,10b22ff7d64c23b4d340a1a51d9fce93bf19f22f
Take care,PROVIDER_PARTNERSHIP||Connection,Take care,PATIENT_PARTNERSHIP||signoff,1.0,tfidf,combined,PROVIDER_PARTNERSHIP||Connection :: PATIENT_PARTNERSHIP||signoff,10b22ff7d64c23b4d340a1a51d9fce93bf19f22f
be happy to,PROVIDER_PARTNERSHIP||Connection,I was happy,PROVIDER_PARTNERSHIP||Alignment,0.6458970383851764,lsa,combined,PROVIDER_PARTNERSHIP||Connection :: PROVIDER_PARTNERSHIP||Alignment,79570ed6fed625609c496f8d192330e6c7d6e0e0
be happy to,PROVIDER_PARTNERSHIP||Connection,I was happy,PROVIDER_PARTNERSHIP||Alignment,0.6458970383851764,lsa,combined,PROVIDER_PARTNERSHIP||Connection :: PROVIDER_PARTNERSHIP||Alignment,79570ed6fed625609c496f8d192330e6c7d6e0e0
be happy to,PROVIDER_PARTNERSHIP||Connection,I was happy,PROVIDER_PARTNERSHIP||Alignment,0.5801900625228882,sbert,combined,PROVIDER_PARTNERSHIP||Connection :: PROVIDER_PARTNERSHIP||Alignment,79570ed6fed625609c496f8d192330e6c7d6e0e0
be happy to,PROVIDER_PARTNERSHIP||Connection,I was happy,PROVIDER_PARTNERSHIP||Alignment,0.5801900625228882,sbert,combined,PROVIDER_PARTNERSHIP||Connection :: PROVIDER_PARTNERSHIP||Alignment,79570ed6fed625609c496f8d192330e6c7d6e0e0
Take care,PROVIDER_PARTNERSHIP||Connection,Take care,PROVIDER_PARTNERSHIP||signoff,1.0000000000000002,lsa,combined,PROVIDER_PARTNERSHIP||Connection :: PROVIDER_PARTNERSHIP||signoff,3ad167e917aa17b4646ea44b9d1afb2a5d70ed4c
Take care,PROVIDER_PARTNERSHIP||Connection,Take care,PROVIDER_PARTNERSHIP||signoff,1.0000000000000002,lsa,combined,PROVIDER_PARTNERSHIP||Connection :: PROVIDER_PARTNERSHIP||signoff,3ad167e917aa17b4646ea44b9d1afb2a5d70ed4c
Take care,PROVIDER_PARTNERSHIP||Connection,Take care,PROVIDER_PARTNERSHIP||signoff,1.0000003576278689,sbert,combined,PROVIDER_PARTNERSHIP||Connection :: PROVIDER_PARTNERSHIP||signoff,3ad167e917aa17b4646ea44b9d1afb2a5d70ed4c
Take care,PROVIDER_PARTNERSHIP||Connection,Take care,PROVIDER_PARTNERSHIP||signoff,1.0000001192092896,sbert,combined,PROVIDER_PARTNERSHIP||Connection :: PROVIDER_PARTNERSHIP||signoff,3ad167e917aa17b4646ea44b9d1afb2a5d70ed4c
Take care,PROVIDER_PARTNERSHIP||Connection,Take care,PROVIDER_PARTNERSHIP||signoff,1.0,tfidf,combined,PROVIDER_PARTNERSHIP||Connection :: PROVIDER_PARTNERSHIP||signoff,3ad167e917aa17b4646ea44b9d1afb2a5d70ed4c
Take care,PROVIDER_PARTNERSHIP||Connection,Take care,PROVIDER_PARTNERSHIP||signoff,1.0,tfidf,combined,PROVIDER_PARTNERSHIP||Connection :: PROVIDER_PARTNERSHIP||signoff,3ad167e917aa17b4646ea44b9d1afb2a5d70ed4c
Take care,PROVIDER_PARTNERSHIP||Connection,Take care,PROVIDER_PARTNERSHIP||signoff,1.0,tfidf,combined,PROVIDER_PARTNERSHIP||Connection :: PROVIDER_PARTNERSHIP||signoff,3ad167e917aa17b4646ea44b9d1afb2a5d70ed4c
Take care,PROVIDER_PARTNERSHIP||Connection,Take care,PROVIDER_PARTNERSHIP||signoff,1.0,tfidf,combined,PROVIDER_PARTNERSHIP||Connection :: PROVIDER_PARTNERSHIP||signoff,3ad167e917aa17b4646ea44b9d1afb2a5d70ed4c
Take care,PROVIDER_PARTNERSHIP||Connection,Take care,PROVIDER_PARTNERSHIP||signoff,1.0,tfidf,combined,PROVIDER_PARTNERSHIP||Connection :: PROVIDER_PARTNERSHIP||signoff,3ad167e917aa17b4646ea44b9d1afb2a5d70ed4c
I hope that helps,PROVIDER_PARTNERSHIP||Connection,Hope this helps,Socioemotional_/_Empathy||Reassurance,0.5991916930726237,tfidf,combined,PROVIDER_PARTNERSHIP||Connection :: Socioemotional_/_Empathy||Reassurance,4bb4e990995787e9797e867b92ce1834ad0bea14
I will let you know once I have more information,PROVIDER_PARTNERSHIP||Maintain_communication,Let me know if I can help you with anything else,PROVIDER_Shared-Decision_Making||Encourage_questions,0.5701795816421509,sbert,combined,PROVIDER_PARTNERSHIP||Maintain_communication :: PROVIDER_Shared-Decision_Making||Encourage_questions,f460ba26b4c56cc8a82817e9019a8c01daf215a5
In person or telemed?,PROVIDER_PARTNERSHIP||invite_collaboration,Your appointment is scheduled for in person,Information-Giving||Scheduling_appt,0.6066086995449788,lsa,combined,PROVIDER_PARTNERSHIP||invite_collaboration :: Information-Giving||Scheduling_appt,4189c00eafa5e7ed5980976356787ca39f1c9f67
In person or telemed?,PROVIDER_PARTNERSHIP||invite_collaboration,Glad I saw you in person and clarify treatment,PROVIDER_PARTNERSHIP||Alignment,0.7067156787659941,lsa,combined,PROVIDER_PARTNERSHIP||invite_collaboration :: PROVIDER_PARTNERSHIP||Alignment,66d0a7b2f219463a0580ccacf0f1ac3cb99d9ed1
In person or telemed?,PROVIDER_PARTNERSHIP||invite_collaboration,I'd love to see you in person,PROVIDER_PARTNERSHIP||Connection,0.6474504946297064,lsa,combined,PROVIDER_PARTNERSHIP||invite_collaboration :: PROVIDER_PARTNERSHIP||Connection,4c8be478b3be059256266d4a8ce2a4d72c5b6714
In person or telemed?,PROVIDER_PARTNERSHIP||invite_collaboration,We can either schedule for in person or via telehealth,PROVIDER_Shared-Decision_Making||Share_options,0.8247084349988897,lsa,combined,PROVIDER_PARTNERSHIP||invite_collaboration :: PROVIDER_Shared-Decision_Making||Share_options,e7bf6c7d6fd8b7b2b5870b5a316250a7fe2f2c9d
In person or telemed?,PROVIDER_PARTNERSHIP||invite_collaboration,We can either schedule for in person or via telehealth,PROVIDER_Shared-Decision_Making||Share_options,0.6036554574966431,sbert,combined,PROVIDER_PARTNERSHIP||invite_collaboration :: PROVIDER_Shared-Decision_Making||Share_options,e7bf6c7d6fd8b7b2b5870b5a316250a7fe2f2c9d
Dear,PROVIDER_PARTNERSHIP||salutation,My Dear Oncology Team,PATIENT_PARTNERSHIP||Connection,0.594548536489458,tfidf,combined,PROVIDER_PARTNERSHIP||salutation :: PATIENT_PARTNERSHIP||Connection,18a9480cfe7880fd9c6f80fd4d608c1ba862f93d
Greetings,PROVIDER_PARTNERSHIP||salutation,Greetings,PATIENT_PARTNERSHIP||salutation,1.0,lsa,combined,PROVIDER_PARTNERSHIP||salutation :: PATIENT_PARTNERSHIP||salutation,c0fcfb4dc6e53861534fe9cee97546411d81ff85
Hello,PROVIDER_PARTNERSHIP||salutation,Hello,PATIENT_PARTNERSHIP||salutation,1.0,lsa,combined,PROVIDER_PARTNERSHIP||salutation :: PATIENT_PARTNERSHIP||salutation,68165471ea419a2f6916b6bc9aa541f7907c1aed
Hello,PROVIDER_PARTNERSHIP||salutation,Hello,PATIENT_PARTNERSHIP||salutation,1.0,lsa,combined,PROVIDER_PARTNERSHIP||salutation :: PATIENT_PARTNERSHIP||salutation,68165471ea419a2f6916b6bc9aa541f7907c1aed
Hello,PROVIDER_PARTNERSHIP||salutation,Hello,PATIENT_PARTNERSHIP||salutation,1.0,lsa,combined,PROVIDER_PARTNERSHIP||salutation :: PATIENT_PARTNERSHIP||salutation,68165471ea419a2f6916b6bc9aa541f7907c1aed
Greetings,PROVIDER_PARTNERSHIP||salutation,Greetings,PATIENT_PARTNERSHIP||salutation,1.0,lsa,combined,PROVIDER_PARTNERSHIP||salutation :: PATIENT_PARTNERSHIP||salutation,c0fcfb4dc6e53861534fe9cee97546411d81ff85
Hello,PROVIDER_PARTNERSHIP||salutation,Hello,PATIENT_PARTNERSHIP||salutation,1.0000003576278689,sbert,combined,PROVIDER_PARTNERSHIP||salutation :: PATIENT_PARTNERSHIP||salutation,68165471ea419a2f6916b6bc9aa541f7907c1aed
Hello,PROVIDER_PARTNERSHIP||salutation,Hello,PATIENT_PARTNERSHIP||salutation,1.0000003576278689,sbert,combined,PROVIDER_PARTNERSHIP||salutation :: PATIENT_PARTNERSHIP||salutation,68165471ea419a2f6916b6bc9aa541f7907c1aed
Hello,PROVIDER_PARTNERSHIP||salutation,Hello,PATIENT_PARTNERSHIP||salutation,1.0000003576278689,sbert,combined,PROVIDER_PARTNERSHIP||salutation :: PATIENT_PARTNERSHIP||salutation,68165471ea419a2f6916b6bc9aa541f7907c1aed
Greetings,PROVIDER_PARTNERSHIP||salutation,Greetings,PATIENT_PARTNERSHIP||salutation,1.000000238418579,sbert,combined,PROVIDER_PARTNERSHIP||salutation :: PATIENT_PARTNERSHIP||salutation,c0fcfb4dc6e53861534fe9cee97546411d81ff85
Greetings,PROVIDER_PARTNERSHIP||salutation,Greetings,PATIENT_PARTNERSHIP||salutation,1.000000238418579,sbert,combined,PROVIDER_PARTNERSHIP||salutation :: PATIENT_PARTNERSHIP||salutation,c0fcfb4dc6e53861534fe9cee97546411d81ff85
Hi,PROVIDER_PARTNERSHIP||salutation,Hi,PATIENT_PARTNERSHIP||salutation,1.0,tfidf,combined,PROVIDER_PARTNERSHIP||salutation :: PATIENT_PARTNERSHIP||salutation,0197f44d11b4c7dddf24b6fb6023825569bc220a
Hi,PROVIDER_PARTNERSHIP||salutation,Hi,PATIENT_PARTNERSHIP||salutation,1.0,tfidf,combined,PROVIDER_PARTNERSHIP||salutation :: PATIENT_PARTNERSHIP||salutation,0197f44d11b4c7dddf24b6fb6023825569bc220a
Hi,PROVIDER_PARTNERSHIP||salutation,Hi,PATIENT_PARTNERSHIP||salutation,1.0,tfidf,combined,PROVIDER_PARTNERSHIP||salutation :: PATIENT_PARTNERSHIP||salutation,0197f44d11b4c7dddf24b6fb6023825569bc220a
Hi,PROVIDER_PARTNERSHIP||salutation,Hi,PATIENT_PARTNERSHIP||salutation,1.0,tfidf,combined,PROVIDER_PARTNERSHIP||salutation :: PATIENT_PARTNERSHIP||salutation,0197f44d11b4c7dddf24b6fb6023825569bc220a
Greetings,PROVIDER_PARTNERSHIP||salutation,Greetings,PATIENT_PARTNERSHIP||salutation,1.0,tfidf,combined,PROVIDER_PARTNERSHIP||salutation :: PATIENT_PARTNERSHIP||salutation,c0fcfb4dc6e53861534fe9cee97546411d81ff85
Thank you,PROVIDER_PARTNERSHIP||signoff,Thank you,PATIENT_PARTNERSHIP||Appreciation/gratitude,0.9999999999999998,lsa,combined,PROVIDER_PARTNERSHIP||signoff :: PATIENT_PARTNERSHIP||Appreciation/gratitude,fe162a25b0994cfc7eeb640aa1cb5713f96595c5
Thank you,PROVIDER_PARTNERSHIP||signoff,thank you,PATIENT_PARTNERSHIP||Appreciation/gratitude,0.9999999999999998,lsa,combined,PROVIDER_PARTNERSHIP||signoff :: PATIENT_PARTNERSHIP||Appreciation/gratitude,d5acaa45c01f3374ffe8fb70710060b4c9b75934
Thank you,PROVIDER_PARTNERSHIP||signoff,Thank you,PATIENT_PARTNERSHIP||Appreciation/gratitude,1.0000000000000002,tfidf,combined,PROVIDER_PARTNERSHIP||signoff :: PATIENT_PARTNERSHIP||Appreciation/gratitude,fe162a25b0994cfc7eeb640aa1cb5713f96595c5
Thanks,PROVIDER_PARTNERSHIP||signoff,Thanks,PATIENT_PARTNERSHIP||Appreciation/gratitude,1.0,tfidf,combined,PROVIDER_PARTNERSHIP||signoff :: PATIENT_PARTNERSHIP||Appreciation/gratitude,b4e6ba604605ba7e8b8181c436ea9f0f925f39ea
Thanks,PROVIDER_PARTNERSHIP||signoff,thanks,PATIENT_PARTNERSHIP||Appreciation/gratitude,1.0,tfidf,combined,PROVIDER_PARTNERSHIP||signoff :: PATIENT_PARTNERSHIP||Appreciation/gratitude,88c57141fbd15652c14391adec5d815c77090603
Kind regards,PROVIDER_PARTNERSHIP||signoff,Kind regards,PATIENT_PARTNERSHIP||signoff,1.0000000000000002,lsa,combined,PROVIDER_PARTNERSHIP||signoff :: PATIENT_PARTNERSHIP||signoff,1a1eb82443483207717e02670c5efc29b47681b5
Thank you,PROVIDER_PARTNERSHIP||signoff,Thank you,PATIENT_PARTNERSHIP||signoff,0.9999999999999998,lsa,combined,PROVIDER_PARTNERSHIP||signoff :: PATIENT_PARTNERSHIP||signoff,e3a55243a6ff890914ac4cd6ffee739424865f2d
Thank you,PROVIDER_PARTNERSHIP||signoff,thank you,PATIENT_PARTNERSHIP||signoff,0.9999999999999998,lsa,combined,PROVIDER_PARTNERSHIP||signoff :: PATIENT_PARTNERSHIP||signoff,207049fb0c4163eeb9e6dc65c446d1bd7c3037c7
Thank you,PROVIDER_PARTNERSHIP||signoff,Thank you,PATIENT_PARTNERSHIP||signoff,1.0000005960464478,sbert,combined,PROVIDER_PARTNERSHIP||signoff :: PATIENT_PARTNERSHIP||signoff,e3a55243a6ff890914ac4cd6ffee739424865f2d
Thank you,PROVIDER_PARTNERSHIP||signoff,Thank you,PATIENT_PARTNERSHIP||signoff,1.0000005960464478,sbert,combined,PROVIDER_PARTNERSHIP||signoff :: PATIENT_PARTNERSHIP||signoff,e3a55243a6ff890914ac4cd6ffee739424865f2d
Thank you,PROVIDER_PARTNERSHIP||signoff,Thank you,PATIENT_PARTNERSHIP||signoff,1.0000005960464478,sbert,combined,PROVIDER_PARTNERSHIP||signoff :: PATIENT_PARTNERSHIP||signoff,e3a55243a6ff890914ac4cd6ffee739424865f2d
Thank you,PROVIDER_PARTNERSHIP||signoff,thank you,PATIENT_PARTNERSHIP||signoff,1.0000005960464478,sbert,combined,PROVIDER_PARTNERSHIP||signoff :: PATIENT_PARTNERSHIP||signoff,207049fb0c4163eeb9e6dc65c446d1bd7c3037c7
Thank you,PROVIDER_PARTNERSHIP||signoff,Thank you,PATIENT_PARTNERSHIP||signoff,1.0000005960464478,sbert,combined,PROVIDER_PARTNERSHIP||signoff :: PATIENT_PARTNERSHIP||signoff,e3a55243a6ff890914ac4cd6ffee739424865f2d
Thank you,PROVIDER_PARTNERSHIP||signoff,Thank you,PATIENT_PARTNERSHIP||signoff,1.0000000000000002,tfidf,combined,PROVIDER_PARTNERSHIP||signoff :: PATIENT_PARTNERSHIP||signoff,e3a55243a6ff890914ac4cd6ffee739424865f2d
Thank you,PROVIDER_PARTNERSHIP||signoff,Thank you,PATIENT_PARTNERSHIP||signoff,1.0000000000000002,tfidf,combined,PROVIDER_PARTNERSHIP||signoff :: PATIENT_PARTNERSHIP||signoff,e3a55243a6ff890914ac4cd6ffee739424865f2d
Thank you,PROVIDER_PARTNERSHIP||signoff,thank you,PATIENT_PARTNERSHIP||signoff,1.0000000000000002,tfidf,combined,PROVIDER_PARTNERSHIP||signoff :: PATIENT_PARTNERSHIP||signoff,207049fb0c4163eeb9e6dc65c446d1bd7c3037c7
Thank you,PROVIDER_PARTNERSHIP||signoff,thank you,PATIENT_PARTNERSHIP||signoff,1.0000000000000002,tfidf,combined,PROVIDER_PARTNERSHIP||signoff :: PATIENT_PARTNERSHIP||signoff,207049fb0c4163eeb9e6dc65c446d1bd7c3037c7
Thank you,PROVIDER_PARTNERSHIP||signoff,Thank you,PATIENT_PARTNERSHIP||signoff,1.0000000000000002,tfidf,combined,PROVIDER_PARTNERSHIP||signoff :: PATIENT_PARTNERSHIP||signoff,e3a55243a6ff890914ac4cd6ffee739424865f2d
Thanks,PROVIDER_PARTNERSHIP||signoff,Thanks,PROVIDER_PARTNERSHIP||Appreciation/gratitude,1.0,tfidf,combined,PROVIDER_PARTNERSHIP||signoff :: PROVIDER_PARTNERSHIP||Appreciation/gratitude,f53a963cc4fffcac2186997a390647b6342e6553
Best to you,PROVIDER_PARTNERSHIP||signoff,Best to you,PROVIDER_PARTNERSHIP||Connection,1.0000000000000002,tfidf,combined,PROVIDER_PARTNERSHIP||signoff :: PROVIDER_PARTNERSHIP||Connection,46dd379572b56177d0189bd525228731b5aa5017
Best to you,PROVIDER_PARTNERSHIP||signoff,Best to you,PROVIDER_PARTNERSHIP||Connection,1.0000000000000002,tfidf,combined,PROVIDER_PARTNERSHIP||signoff :: PROVIDER_PARTNERSHIP||Connection,46dd379572b56177d0189bd525228731b5aa5017
agree that the CA27.29 has been a very good marker for you,PROVIDER_Shared-Decision_Making||Approval/Reinforcement,agree that the CA27.29 has been a very good marker for you,Information-Giving||Diagnostics,1.0000000000000004,tfidf,combined,PROVIDER_Shared-Decision_Making||Approval/Reinforcement :: Information-Giving||Diagnostics,1086d8f980115791ed740c429241c2870df3e186
", let me know if you have any other questions or concerns",PROVIDER_Shared-Decision_Making||Encourage_questions,Let me know if you have any other questions,PROVIDER_PARTNERSHIP||Maintain_communication,0.845278195727146,tfidf,combined,PROVIDER_Shared-Decision_Making||Encourage_questions :: PROVIDER_PARTNERSHIP||Maintain_communication,1e17595fbccac12e015ad455eec34b39cd01784e
", let me know if you have any other questions or concerns",PROVIDER_Shared-Decision_Making||Encourage_questions,let me know if you have any issues !,PROVIDER_PARTNERSHIP||Maintain_communication,0.5825137106060169,tfidf,combined,PROVIDER_Shared-Decision_Making||Encourage_questions :: PROVIDER_PARTNERSHIP||Maintain_communication,0c00e951a5b36ad88cd6f609649216e1ec260477
"OOPS , sorry - my typo",Socioemotional_/_Empathy||Acknowledge_Error,Sorry to bother,PATIENT_PARTNERSHIP||Connection,0.6111136586616355,lsa,combined,Socioemotional_/_Empathy||Acknowledge_Error :: PATIENT_PARTNERSHIP||Connection,5ff3a1a519d91ea7f9269b3894d9742405f9bde7
"OOPS , sorry - my typo",Socioemotional_/_Empathy||Acknowledge_Error,Sorry,PROVIDER_PARTNERSHIP||Connection,0.8709197205405211,lsa,combined,Socioemotional_/_Empathy||Acknowledge_Error :: PROVIDER_PARTNERSHIP||Connection,9b1d0590fdcf8005c1f62cd663ab2a701c916072
